"name","birthDate","birthPlace","region","country"
"William Rice","1821-05-10","Springfield","Massachusetts","United States"
"Raven","1979-04-08","Victorville","California","United States"
"David Green","1941-11-13","Emporia","Lyon County, Kansas","United States"
"Stephen Jones","1940-07-01","Lafayette","Lafayette Parish, Louisiana","United States"
"Peter Marshall","1926-03-30","Huntington","Wayne County, West Virginia","United States"
"William Miller","1782-02-15","Pittsfield","Massachusetts","United States"
"Josh Zuckerman","1985-04-01","Los Alamitos","California","United States"
"Michael Williams","1952-12-17","Louisville","Kentucky","United States"
"Kathy Sullivan","1954-06-21","Manchester","Hillsborough County, New Hampshire","United States"
"John Boles","1895-10-28","Greenville","Texas","United States"
"John Boles","1895-10-27","Greenville","Texas","United States"
"Charles Williams","1909-08-13","San Angelo","Tom Green County, Texas","United States"
"John Bowers","1885-12-25","Garrett","Indiana","United States"
"Joseph Gray","1890-06-06","Durham","County Durham","United Kingdom"
"Christopher Stone","1942-10-04","Manchester","New Hampshire","United States"
"Christopher Stone","1942-10-04","Manchester","Hillsborough County, New Hampshire","United States"
"Lou Brock","1892-08-21","Kalamazoo","Kalamazoo County, Michigan","United States"
"Alan Curtis","1934-11-17","Mason","Ingham County, Michigan","United States"
"Mark Thompson","1955-12-01","Florence","Alabama","United States"
"Craig Stevens","1918-07-08","Liberty","Clay County, Missouri","United States"
"John Maxwell","1944-07-12","Jackson","Madison County, Mississippi","United States"
"Richard Young","1955-12-24","Kissimmee","Florida","United States"
"John Marshall","1932-11-12","Cambridge","Massachusetts","United States"
"Chris Bailey","1962-03-26","Portland","Oregon","United States"
"Don Barclay","1892-12-26","Ashland","Oregon","United States"
"Chad Allen","1974-06-05","Cerritos","California","United States"
"Tony King","1947-05-06","Canton","Ohio","United States"
"George Kennan","1845-02-16","Norwalk","Huron County, Ohio","United States"
"John Conte","1915-09-15","Palmer","Massachusetts","United States"
"Keith Thibodeaux","1950-12-01","Lafayette","Louisiana","United States"
"John Walker","1941-11-19","Johnstown","Pennsylvania","United States"
"Ross Harris","1969-03-13","Ventura","California","United States"
"Cameron Watson","1961-10-06","Louisville","Kentucky","United States"
"Harrison Gray Otis","1837-02-10","Marietta","Ohio","United States"
"Chara","1968-01-13","Kawaguchi","Saitama Prefecture","Japan"
"John Robinson","1985-10-25","Portland","Clackamas County, Oregon","United States"
"Dick Campbell","1903-06-27","Beaumont","Jefferson County, Texas","United States"
"Catherine Cox","1950-12-13","Toledo","Lucas County, Ohio","United States"
"Chris Conrad","1953-03-10","Lafayette","Tippecanoe County, Indiana","United States"
"Eric Moe","1954-10-24","Durham","Wake County, North Carolina","United States"
"John Robinson","1985-10-25","Portland","Washington County, Oregon","United States"
"Carl Wright","1932-02-02","Orlando","Florida","United States"
"Charles Butterworth","1896-07-26","South Bend","Indiana","United States"
"Thomas Coleman","1808-06-16","Barnstable","Massachusetts","United States"
"Peter Buck","1930-12-19","South Portland","Maine","United States"
"Malcolm Williams","1870-07-16","Spring Valley","Minnesota","United States"
"Mary Lawrence","1918-05-17","Lorain","Ohio","United States"
"Richard Hart","1915-04-14","Providence","Rhode Island","United States"
"Roger Marshall","1960-08-09","El Dorado","Butler County, Kansas","United States"
"Mary Lambert","1951-10-13","Helena","Phillips County, Arkansas","United States"
"Richard Hart","1915-04-14","Providence","Providence County, Rhode Island","United States"
"Robert C. Osborn","1904-10-26","Oshkosh","Winnebago County, Wisconsin","United States"
"Charles Smith","1920-09-13","Flint","Michigan","United States"
"Paul Miller","1906-09-28","Diamond","Missouri","United States"
"John Palmer","1935-09-10","Kingsport","Hawkins County, Tennessee","United States"
"John Elliott","1876-07-05","Keosauqua","Iowa","United States"
"Arthur Lake","1905-04-17","Corbin","Knox County, Kentucky","United States"
"Tony Ward","1963-06-10","San Jose","California","United States"
"Thomas Mann","1991-09-27","Portland","Clackamas County, Oregon","United States"
"Justin Lewis","1986-03-20","Douglas","Coffee County, Georgia","United States"
"Matt McClure","1981-03-30","Gainesville","Hall County, Georgia","United States"
"Benjamin Day","1810-04-10","Springfield","Hampden County, Massachusetts","United States"
"Bill Evans","1960-07-16","Meridian","Lauderdale County, Mississippi","United States"
"Charles Armstrong","1886-09-25","Alliance","Mahoning County, Ohio","United States"
"Robert Preston","1918-06-08","Newton","Massachusetts","United States"
"George Burton","1898-09-17","Butte","Montana","United States"
"Lawrence Gordon","1936-03-25","Yazoo City","Yazoo County, Mississippi","United States"
"John Gorman","1950-05-07","Malden","Massachusetts","United States"
"Jason Lewis","1971-06-25","Newport Beach","California","United States"
"James Foley","1973-10-18","Evanston","Illinois","United States"
"Jonathan Murphy","1981-08-03","Arlington","Tarrant County, Texas","United States"
"Gordon Jones","1911-04-05","Alden","Iowa","United States"
"Chris Hunter","1987-07-03","Tacoma","Washington (state)","United States"
"Mike Henry","1964-03-25","Richmond","Virginia","United States"
"Tom Stern","1946-12-16","Palo Alto","California","United States"
"Neil McCarthy","1932-07-26","Lincoln","Lincolnshire","United Kingdom"
"Gary Reed","1981-10-25","Corpus Christi","Texas","United States"
"Laura Bailey","1981-05-28","Biloxi","Mississippi","United States"
"Tom Parker","1977-07-23","Walnut Creek","California","United States"
"Jesse James","1989-09-14","Palm Springs","California","United States"
"George Johnson","1952-01-20","Fayetteville","Washington County, Arkansas","United States"
"Scott Thompson","1957-11-13","Taunton","Massachusetts","United States"
"Elizabeth Lawrence","1922-09-06","Huntington","West Virginia","United States"
"Eric Matthews","1969-01-12","Compton","California","United States"
"Harold Young","1897-11-13","Portland","Clackamas County, Oregon","United States"
"William Herndon","1818-12-25","Greensburg","Green County, Kentucky","United States"
"Odell Barnes","1952-04-20","Palatka","Putnam County, Florida","United States"
"Richard Waldron","1694-02-21","Dover","Strafford County, New Hampshire","United States"
"Harold Young","1897-11-13","Portland","Washington County, Oregon","United States"
"Elizabeth Lawrence","1922-09-06","Huntington","Wayne County, West Virginia","United States"
"Aaron Brown","1948-11-10","Hopkins","Minnesota","United States"
"Robert Kendall","1927-06-26","Stephenson","Menominee County, Michigan","United States"
"David Oliver","1962-01-31","Concord","California","United States"
"Jack Conway","1887-07-17","Graceville","Minnesota","United States"
"Bill Allen","1962-11-07","Wichita","Sedgwick County, Kansas","United States"
"Richard White","1953-08-04","Oak Ridge","Anderson County, Tennessee","United States"
"Robert Francis","1930-02-26","Glendale","California","United States"
"Josh Kelly","1982-04-25","Yokosuka","Kanagawa Prefecture","Japan"
"Paul Birch","1912-01-13","Atmore","Escambia County, Alabama","United States"
"Brett Butler","1958-01-30","Montgomery","Alabama","United States"
"Jason Cook","1980-09-13","Camden","New Jersey","United States"
"Wilma Smith","1946-07-24","Garfield Heights","Ohio","United States"
"Frank Cooke","1913-05-24","Bismarck","Burleigh County, North Dakota","United States"
"Jason Cook","1980-09-13","Camden","Camden County, New Jersey","United States"
"Arthur Gardner","1910-06-07","Marinette","Marinette County, Wisconsin","United States"
"Steve James","1955-03-08","Hampton","Virginia","United States"
"Steve James","1953-11-30","Hampton","Virginia","United States"
"Robert Brown","1926-11-17","Trenton","New Jersey","United States"
"Andrew Caldwell","1989-07-25","Flint","Genesee County, Michigan","United States"
"Francis Fontaine","1845-05-07","Columbus","Muscogee County, Georgia","United States"
"Billy Brown","1970-10-30","Inglewood","California","United States"
"William Bassett","1935-12-28","Evanston","Illinois","United States"
"Edward Ellis","1870-11-12","Coldwater","Branch County, Michigan","United States"
"Bob Steele","1907-01-23","Portland","Clackamas County, Oregon","United States"
"Harry Baird","1931-05-12","Georgetown","Demerara-Mahaica","Guyana"
"John Pearce","1927-11-27","Gainesville","Georgia (U.S. state)","United States"
"John Emerson","1874-05-29","Sandusky","Ohio","United States"
"Richard Sanders","1940-08-23","Harrisburg","Dauphin County, Pennsylvania","United States"
"Jordan Baker","1981-12-23","Enid","Garfield County, Oklahoma","United States"
"Paul Dixon","1918-10-27","Albia","Monroe County, Iowa","United States"
"Stuart Lancaster","1920-11-30","Evanston","Illinois","United States"
"Samuel McKee","1832-11-10","Lancaster","Kentucky","United States"
"George Putnam","1914-07-14","Breckenridge","Minnesota","United States"
"Stephen Lee","1955-11-11","Englewood","New Jersey","United States"
"George Putnam","1914-07-14","Breckenridge","Wilkin County, Minnesota","United States"
"Don Thompson","1956-10-19","Long Beach","California","United States"
"Charlotte Walker","1876-12-20","Galveston","Galveston County, Texas","United States"
"Charlotte Walker","1876-12-29","Galveston","Galveston County, Texas","United States"
"Charlotte Walker","1876-12-20","Galveston","Texas","United States"
"Charlotte Walker","1876-12-29","Galveston","Texas","United States"
"James Olson","1930-10-08","Evanston","Illinois","United States"
"Jed Johnson","1948-12-30","Alexandria","Douglas County, Minnesota","United States"
"George Hardy","1954-10-16","Alexander City","Alabama","United States"
"Thomas Dunn","1925-12-21","Aberdeen","South Dakota","United States"
"David Schramm","1946-08-14","Louisville","Kentucky","United States"
"Al Smith","1925-06-11","Bossier City","Louisiana","United States"
"Al Jackson","1964-10-05","Carmel-by-the-Sea","California","United States"
"Tom Wright","1952-11-29","Englewood","Bergen County, New Jersey","United States"
"Chris Bailey","1962-03-26","Portland","Clackamas County, Oregon","United States"
"Matt Sloan","1973-03-24","Madison","Dane County, Wisconsin","United States"
"Neil Hamilton","1899-09-09","Lynn","Essex County, Massachusetts","United States"
"John Maxwell","1944-07-12","Jackson","Hinds County, Mississippi","United States"
"Mike Roberts","1933-07-17","Carthage","Jasper County, Missouri","United States"
"Mark Thompson","1955-12-01","Florence","Lauderdale County, Alabama","United States"
"Joseph Hansen","1910-06-16","Richfield","Sevier County, Utah","United States"
"Chris Bailey","1962-03-26","Portland","Washington County, Oregon","United States"
"Chris Carter","1956-10-13","Bellflower","California","United States"
"Chris Carter","1957-10-13","Bellflower","California","United States"
"Tim Cooney","1951-06-14","Glendale","California","United States"
"John Reed","1887-10-22","Portland","Clackamas County, Oregon","United States"
"Terry Dobson","1937-06-09","Cambridge","Middlesex County, Massachusetts","United States"
"John Reed","1887-10-22","Portland","Oregon","United States"
"Jimmy Murphy","1925-10-11","Birmingham","Alabama","United States"
"John Brown","1800-05-09","Torrington","Connecticut","United States"
"Richard Doyle","1945-04-26","Brockton","Massachusetts","United States"
"Samuel Lightfoot Flournoy","1886-01-17","Romney","West Virginia","United States"
"David Weintraub","1978-09-07","Beverly Hills","California","United States"
"Eric Moe","1954-10-24","Durham","North Carolina","United States"
"Grant Sullivan","1924-06-30","Fremont","Dodge County, Nebraska","United States"
"Monica","1980-10-24","College Park","Fulton County, Georgia","United States"
"John Robinson","1985-10-25","Portland","Oregon","United States"
"Alan Hunter","1957-02-14","Birmingham","Alabama","United States"
"Michael McDonald","1964-12-31","Fullerton","California","United States"
"José Solano","1971-02-22","Inglewood","California","United States"
"Bob Sessions","1931-12-11","Glendale","California","United States"
"Bob Beattie","1933-01-24","Manchester","New Hampshire","United States"
"George Caldwell","1814-10-18","Columbia","Adair County, Kentucky","United States"
"John Stockwell","1961-03-25","Galveston","Galveston County, Texas","United States"
"Kyle Davis","1978-07-09","Uvalde","Uvalde County, Texas","United States"
"Ken Williams","1954-10-30","Evansville","Indiana","United States"
"Barbara Harris","1935-07-25","Evanston","Illinois","United States"
"Shirley Abbott","1924-07-23","Fairview","Oklahoma","United States"
"Godfrey","1969-07-21","Lincoln","Lancaster County, Nebraska","United States"
"Shirley Abbott","1924-07-23","Fairview","Major County, Oklahoma","United States"
"Richard Grenier","1933-12-30","Cambridge","Middlesex County, Massachusetts","United States"
"Otto Schneider","1865-08-08","Muscatine","Iowa","United States"
"Matt McClure","1981-03-30","Gainesville","Georgia (U.S. state)","United States"
"John Wilkinson","1868-02-11","Syracuse","Onondaga County, New York","United States"
"John Elliott","1876-07-05","Keosauqua","Van Buren County, Iowa","United States"
"John Drew","1950-12-03","Columbus","Georgia (U.S. state)","United States"
"Joseph Henderson","1826-09-09","Charleston","South Carolina","United States"
"Ray McKinnon","1957-11-15","Adel","Cook County, Georgia","United States"
"John Gorman","1950-05-07","Malden","Middlesex County, Massachusetts","United States"
"Howard Smith","1936-12-10","Newark","New Jersey","United States"
"John Glover","1732-11-05","Salem","Essex County, Massachusetts","United States"
"Thomas E. Ricks","1955-09-25","Beverly","Essex County, Massachusetts","United States"
"Duncan Scott","1947-05-28","Medford","Middlesex County, Massachusetts","United States"
"Louise Henry","1911-06-14","Syracuse","Onondaga County, New York","United States"
"Peter Diamond","1929-08-10","Durham","County Durham","United Kingdom"
"Thomas E. Ricks","1955-09-25","Beverly","Massachusetts","United States"
"Harold Young","1897-11-13","Portland","Oregon","United States"
"Jack Murdock","1922-10-28","Urbana","Ohio","United States"
"Aaron Brown","1948-11-10","Hopkins","Hennepin County, Minnesota","United States"
"George Taylor","1820-10-19","Wheeling","Ohio County, West Virginia","United States"
"Frank Buck","1884-03-17","Gainesville","Texas","United States"
"John Curran","1960-11-09","Utica","Oneida County, New York","United States"
"Scott Smith","1948-10-21","Key West","Florida","United States"
"Harry Carter","1879-09-14","Louisville","Jefferson County, Kentucky","United States"
"Jesse Pearson","1930-08-18","Seminole","Seminole County, Oklahoma","United States"
"Paul Lambert","1970-03-09","Birmingham","Shelby County, Alabama","United States"
"Bernard Coyne","1897-07-27","Anthon","Iowa","United States"
"Wilma Smith","1946-07-24","Garfield Heights","Cuyahoga County, Ohio","United States"
"Bob Johnson","1920-05-04","Portland","Multnomah County, Oregon","United States"
"Richard Wallace","1894-08-26","Sacramento","California","United States"
"Robert Mills","1781-08-12","Charleston","Berkeley County, South Carolina","United States"
"Charles McCarthy","1873-06-29","Brockton","Plymouth County, Massachusetts","United States"
"Jason Moore","1970-10-22","Fayetteville","Washington County, Arkansas","United States"
"Jason Moore","1970-10-12","Fayetteville","Washington County, Arkansas","United States"
"Jack Lewis","1964-01-20","Portland","Washington County, Oregon","United States"
"Michael Jones","1975-08-13","Lake Oswego","Oregon","United States"
"Suzanne Davis","1978-02-10","Denton","Denton County, Texas","United States"
"Stephanie Edwards","1943-11-08","Kenyon","Goodhue County, Minnesota","United States"
"Tom Adams","1926-03-29","Providence","Providence County, Rhode Island","United States"
"Bill Thompson","1913-07-08","Terre Haute","Indiana","United States"
"William Miller","1782-02-15","Pittsfield","Berkshire County, Massachusetts","United States"
"Ron Smith","1951-04-08","Glendale","California","United States"
"Ronnie Burns","1935-07-09","Evanston","Illinois","United States"
"David Hart","1954-02-06","Marianna","Florida","United States"
"Lee Powell","1908-05-15","Long Beach","California","United States"
"Pat McCormick","1927-06-30","Lakewood","Ohio","United States"
"Frank Mills","1891-01-26","Kalamazoo","Kalamazoo County, Michigan","United States"
"Carolyn Brown","1927-09-26","Fitchburg","Worcester County, Massachusetts","United States"
"Charles Eliot","1859-11-01","Cambridge","Massachusetts","United States"
"Carolyn Brown","1927-09-26","Fitchburg","Massachusetts","United States"
"Richard Cromwell","1910-01-08","Long Beach","California","United States"
"David Meltzer","1968-01-11","Akron","Summit County, Ohio","United States"
"Alan Curtis","1934-11-17","Mason","Michigan","United States"
"Richard Hatch","1961-04-08","Newport","Rhode Island","United States"
"Al Smith","1925-06-11","Bossier City","Bossier Parish, Louisiana","United States"
"Frank Smith","1911-08-31","Gladstone","Delta County, Michigan","United States"
"Brian Wilson","1956-02-15","Odessa","Midland County, Texas","United States"
"John Archer","1915-05-08","Osceola","Polk County, Nebraska","United States"
"Jonna Lee","1963-11-06","Glendale","California","United States"
"Peter Gilbert","1975-12-23","Louisville","Kentucky","United States"
"Kevin Collins","1972-03-17","Trenton","New Jersey","United States"
"Richard Cowan","1957-12-24","Euclid","Ohio","United States"
"Don Barclay","1892-12-26","Ashland","Jackson County, Oregon","United States"
"Ron Thompson","1941-01-31","Louisville","Jefferson County, Kentucky","United States"
"Peter Gilbert","1975-12-23","Louisville","Jefferson County, Kentucky","United States"
"Brian Shaw","1982-02-26","Fort Lupton","Weld County, Colorado","United States"
"Paul Warren","1953-12-22","Garden City","Michigan","United States"
"Chris Smith","1879-10-12","Charleston","Charleston County, South Carolina","United States"
"Alan Ball","1957-05-13","Marietta","Cobb County, Georgia","United States"
"John Hope","1868-06-02","Augusta","Richmond County, Georgia","United States"
"Paul Warren","1953-12-22","Garden City","Wayne County, Michigan","United States"
"David Brooks","1915-09-24","Portland","Oregon","United States"
"Nick Holmes","1981-08-14","Dodge City","Ford County, Kansas","United States"
"Keith Thibodeaux","1950-12-01","Lafayette","Lafayette Parish, Louisiana","United States"
"Richard Doyle","1945-04-26","Brockton","Plymouth County, Massachusetts","United States"
"Jesse James","1969-04-19","Long Beach","California","United States"
"Monica","1980-10-24","College Park","Clayton County, Georgia","United States"
"Albert Parker","1919-01-10","Claxton","Evans County, Georgia","United States"
"Evelyn Scott","1915-04-20","Brockton","Plymouth County, Massachusetts","United States"
"Jonathan Jackson","1982-05-11","Orlando","Florida","United States"
"Don Black","1953-07-28","Athens","Alabama","United States"
"Kyle Davis","1978-07-09","Downey","California","United States"
"Scott Bailey","1978-12-16","Florissant","Missouri","United States"
"Lindsay Jones","1969-06-09","Durham","North Carolina","United States"
"James Hyde","1962-10-09","Lancaster","Fairfield County, Ohio","United States"
"Bob Beattie","1933-01-24","Manchester","Hillsborough County, New Hampshire","United States"
"Lindsay Jones","1969-06-09","Durham","Orange County, North Carolina","United States"
"Aaron Katz","1981-10-29","Portland","Washington County, Oregon","United States"
"Bill Walsh","1961-12-20","Pottsville","Pennsylvania","United States"
"George Murdock","1930-06-25","Salina","Saline County, Kansas","United States"
"Charles Smith","1920-09-13","Flint","Genesee County, Michigan","United States"
"James Anderson","1902-11-06","Springfield","Massachusetts","United States"
"John Wilkinson","1868-02-11","Syracuse","New York","United States"
"Frank Doubleday","1945-01-28","Norwich","Connecticut","United States"
"Charlie Barnett","1954-09-23","Bluefield","Mercer County, West Virginia","United States"
"Paul Miller","1906-09-28","Diamond","Newton County, Missouri","United States"
"John Palmer","1935-09-10","Kingsport","Sullivan County, Tennessee","United States"
"Jonathan Austin","1984-10-06","Hagerstown","Washington County, Maryland","United States"
"Charles Larson","1922-10-23","Portland","Washington County, Oregon","United States"
"Richard Lehman","1954-11-14","Louisville","Kentucky","United States"
"Richard Lehman","1954-11-14","Louisville","Jefferson County, Kentucky","United States"
"John Coleman","1934-10-15","Alpine","Texas","United States"
"Jim Tozzi","1967-10-19","Everett","Massachusetts","United States"
"Stephen Sewell","1770-05-25","Cambridge","Massachusetts","United States"
"Frank Marshall","1946-09-13","Glendale","California","United States"
"Bruce Johnson","1950-06-05","Louisville","Kentucky","United States"
"Adam Stevens","1978-07-22","Portsmouth","Ohio","United States"
"George Cooper","1892-12-12","Newark","Essex County, New Jersey","United States"
"Gordon Jones","1911-04-05","Alden","Hardin County, Iowa","United States"
"Tarō Kimura","1938-02-12","Berkeley","California","United States"
"Lee Scott","1949-03-14","Baxter Springs","Cherokee County, Kansas","United States"
"Harry Parker","1935-10-28","Fitchburg","Massachusetts","United States"
"George Johnson","1952-01-20","Fayetteville","Arkansas","United States"
"Carter","1970-01-30","Norwich","Connecticut","United States"
"Robert Gordon","1895-03-03","Belleville","Kansas","United States"
"Nicole Mitchell","1974-10-10","Fargo","North Dakota","United States"
"Elizabeth Hoffman","1927-02-08","Corvallis","Benton County, Oregon","United States"
"Nicole Mitchell","1974-10-10","Fargo","Cass County, North Dakota","United States"
"Howard Smith","1936-12-10","Newark","Essex County, New Jersey","United States"
"Bruce Gordon","1916-02-01","Fitchburg","Worcester County, Massachusetts","United States"
"Bruce Gordon","1916-02-01","Fitchburg","Massachusetts","United States"
"John Rawlins","1902-06-09","Long Beach","California","United States"
"Matt Doyle","1987-05-13","Larkspur","California","United States"
"Johnny Grant","1923-05-09","Goldsboro","North Carolina","United States"
"Michael Pitts","1964-08-31","Lima","Ohio","United States"
"William Wright","1911-01-05","Ogden","Weber County, Utah","United States"
"James Lord","1922-11-27","Englewood","New Jersey","United States"
"Adam Hughes","1982-08-02","Lancaster","Ohio","United States"
"Paul Birch","1912-01-13","Atmore","Alabama","United States"
"Rene Enriquez","1962-07-07","Artesia","California","United States"
"George Douglas","1903-08-07","Macon","Bibb County, Georgia","United States"
"Richard White","1953-08-04","Oak Ridge","Roane County, Tennessee","United States"
"Malcolm Perry","1929-09-03","Allen","Texas","United States"
"Ole Olsen","1892-11-06","Peru","Indiana","United States"
"David Morse","1953-10-11","Beverly","Massachusetts","United States"
"Alan Baxter","1908-11-19","East Cleveland","Ohio","United States"
"Tim Ryan","1899-07-05","Bayonne","Hudson County, New Jersey","United States"
"Jim Daly","1961-07-22","Alhambra","California","United States"
"John Harwood","1956-11-05","Louisville","Kentucky","United States"
"Jim Hanna","1967-10-02","Lincoln","Nebraska","United States"
"Stanley Fields","1883-05-20","Allegheny","Pennsylvania","United States"
"Raymond Hitchcock","1865-10-22","Auburn","Cayuga County, New York","United States"
"John Forbes","1964-03-09","Mobile","Alabama","United States"
"John Forbes","1964-03-09","Mobile","Mobile County, Alabama","United States"
"Bob Johnson","1920-05-04","Portland","Washington County, Oregon","United States"
"Ryan Bennett","1970-08-20","Ogden","Weber County, Utah","United States"
"Alan Campbell","1957-04-22","Homestead","Florida","United States"
"Robert Hoffman","1980-09-21","Gainesville","Florida","United States"
"Benjamin Walker","1982-06-21","Cartersville","Georgia (U.S. state)","United States"
"Jordan Black","1970-11-09","Kankakee","Illinois","United States"
"Andrew Caldwell","1989-07-25","Flint","Michigan","United States"
"Donald Cook","1901-09-26","Portland","Clackamas County, Oregon","United States"
"Thomas Johnson","1957-11-27","Thomasville","Davidson County, North Carolina","United States"
"Charles Collins","1904-01-07","Frederick","Tillman County, Oklahoma","United States"
"Bob Steele","1907-01-23","Portland","Washington County, Oregon","United States"
"Bob Steele","1907-01-23","Portland","Oregon","United States"
"Jason Moore","1970-10-12","Fayetteville","Arkansas","United States"
"Jason Moore","1970-10-22","Fayetteville","Arkansas","United States"
"George Ripley","1802-10-03","Greenfield","Franklin County, Massachusetts","United States"
"Michael Jones","1975-08-13","Lake Oswego","Washington County, Oregon","United States"
"Pierre Bernard","1875-10-31","Leon","Iowa","United States"
"James Preston","1988-06-30","Casper","Wyoming","United States"
"David Green","1941-11-13","Emporia","Kansas","United States"
"James Harper","1948-10-08","Bell","California","United States"
"Sheila Kelley","1961-10-09","Greensburg","Pennsylvania","United States"
"Brandon Jones","1988-05-07","Greensboro","Guilford County, North Carolina","United States"
"Charles Williams","1909-08-13","San Angelo","Texas","United States"
"John Bowers","1885-12-25","Garrett","DeKalb County, Indiana","United States"
"Walter Long","1879-03-05","Nashua","Hillsborough County, New Hampshire","United States"
"Steve Forrest","1925-09-29","Huntsville","Walker County, Texas","United States"
"Marilyn Brown","1953-03-09","San Jose","California","United States"
"Mike Roberts","1933-07-17","Carthage","Missouri","United States"
"Joe Keenan","1958-07-14","Cambridge","Middlesex County, Massachusetts","United States"
"John Marshall","1932-11-12","Cambridge","Middlesex County, Massachusetts","United States"
"Stephen Roberts","1895-11-23","Summersville","Nicholas County, West Virginia","United States"
"Michael Jenkins","1973-12-07","Arlington","Tarrant County, Texas","United States"
"John Moyer","1969-05-01","Camden","Camden County, New Jersey","United States"
"David Brooks","1915-09-24","Portland","Multnomah County, Oregon","United States"
"Tony King","1947-05-06","Canton","Stark County, Ohio","United States"
"Terry Dobson","1937-06-09","Cambridge","Massachusetts","United States"
"Mary Ives Abbott","1857-10-17","Salem","Massachusetts","United States"
"James Craig","1912-02-04","Nashville","Tennessee","United States"
"Kathleen Kennedy","1953-06-05","Berkeley","California","United States"
"David Bruce","1914-01-06","Kankakee","Illinois","United States"
"Larry Riley","1953-06-20","Memphis","Tennessee","United States"
"John Robinson","1985-10-25","Portland","Multnomah County, Oregon","United States"
"Richard Bradford","1934-11-10","Tyler","Smith County, Texas","United States"
"Richard Bradford","1937-11-10","Tyler","Smith County, Texas","United States"
"William Smith","1933-03-24","Columbia","Boone County, Missouri","United States"
"Karen Davis","1944-02-04","Altoona","Blair County, Pennsylvania","United States"
"Aaron Katz","1981-10-29","Portland","Clackamas County, Oregon","United States"
"Mary Lawrence","1918-05-17","Lorain","Lorain County, Ohio","United States"
"John Callahan","1951-02-05","Portland","Multnomah County, Oregon","United States"
"John Stockwell","1961-03-25","Galveston","Texas","United States"
"Kyle Davis","1978-07-09","Uvalde","Texas","United States"
"Ken Williams","1954-10-30","Evansville","Vanderburgh County, Indiana","United States"
"Lindsay Jones","1969-06-09","Durham","Wake County, North Carolina","United States"
"Harrison Gray Otis","1837-02-10","Marietta","Washington County, Ohio","United States"
"Mark Christopher","1963-07-08","Fort Dodge","Webster County, Iowa","United States"
"Aaron Katz","1981-10-29","Portland","Oregon","United States"
"Mark Johnson","1950-11-18","Louisville","Kentucky","United States"
"John Bailey","1942-08-10","Moberly","Missouri","United States"
"Mark Johnson","1950-11-18","Louisville","Jefferson County, Kentucky","United States"
"John Cromwell","1887-12-23","Toledo","Lucas County, Ohio","United States"
"John Law","1796-10-28","New London","New London County, Connecticut","United States"
"John Bailey","1942-08-10","Moberly","Randolph County, Missouri","United States"
"Richard Grenier","1933-12-30","Cambridge","Massachusetts","United States"
"Walter Hill","1942-01-10","Long Beach","California","United States"
"Peter Shaw","1966-06-17","Hancock","Michigan","United States"
"William Sprague","1809-02-23","Providence","Rhode Island","United States"
"Gary King","1958-12-08","Madison","Dane County, Wisconsin","United States"
"Charles Larson","1922-10-23","Portland","Multnomah County, Oregon","United States"
"William Parker","1886-09-17","Walla Walla","Walla Walla County, Washington","United States"
"Gary King","1958-12-08","Madison","Wisconsin","United States"
"Ben Carter","1910-02-10","Fairfield","Iowa","United States"
"Gordon Russell","1929-08-15","Salem","Massachusetts","United States"
"Jack Gordon","1944-12-29","Tupelo","Mississippi","United States"
"Ray McKinnon","1957-11-15","Adel","Georgia (U.S. state)","United States"
"John Cameron","1807-09-30","Norwalk","Connecticut","United States"
"Robert Hanson","1946-08-18","Hills","Minnesota","United States"
"Matthew Turner","1825-06-17","Geneva","Ashtabula County, Ohio","United States"
"Michael Cole","1945-07-03","Madison","Dane County, Wisconsin","United States"
"Raymond Parks","1914-06-05","Dawsonville","Dawson County, Georgia","United States"
"Chris Ellis","1956-04-14","Memphis","Tennessee","United States"
"Horace Holley","1887-04-07","Torrington","Connecticut","United States"
"John Bishop","1929-05-03","Mansfield","Ohio","United States"
"John Bishop","1929-05-03","Mansfield","Richland County, Ohio","United States"
"Harvey Clark","1885-10-04","Chelsea","Suffolk County, Massachusetts","United States"
"John Yang","1958-02-10","Chillicothe","Ohio","United States"
"Helen Foster","1906-05-23","Independence","Montgomery County, Kansas","United States"
"Jonathan Murphy","1981-08-03","Arlington","Texas","United States"
"Harry Parker","1935-10-28","Fitchburg","Worcester County, Massachusetts","United States"
"Jimmy Jones","1918-12-30","Memphis","Tennessee","United States"
"Charlie Hodge","1934-12-14","Decatur","Alabama","United States"
"John Glover","1944-08-07","Salisbury","Maryland","United States"
"William Shipley","1921-11-19","Lawton","Comanche County, Oklahoma","United States"
"Chris Cooley","1983-12-03","Portland","Multnomah County, Oregon","United States"
"Sam Harris","1961-06-04","Cushing","Payne County, Oklahoma","United States"
"Chris Cooley","1983-12-03","Portland","Oregon","United States"
"Terry Kennedy","1985-05-27","Long Beach","California","United States"
"Ray Lawrence","1927-08-19","Lorain","Ohio","United States"
"John G. Jackson","1907-04-01","Aiken","Aiken County, South Carolina","United States"
"Elizabeth Lawrence","1922-09-06","Huntington","Cabell County, West Virginia","United States"
"George Taylor","1820-10-19","Wheeling","West Virginia","United States"
"Joe Harris","1870-01-11","Lewiston","Maine","United States"
"Donald Stewart","1910-05-14","Wilkes-Barre","Pennsylvania","United States"
"Jack Conway","1887-07-17","Graceville","Big Stone County, Minnesota","United States"
"Robert Baker","1979-10-15","Memphis","Tennessee","United States"
"Theodore Dwight","1764-12-15","Northampton","Hampshire County, Massachusetts","United States"
