"name","birthDate","birthPlace","region","country"
"Jack Evans","1953-10-31","Nanticoke","Pennsylvaniia","United States"
"James Comer","1972-08-19","Tompkinsville","Monroe County, Kentuckyy","United States"
"Mark Parkinson","1957-06-24","Wichita","Kansas","United States"
"George Davis","1820-03-01","Wilmington","North Carolina","United States"
"John Wentworth","1671-01-16","Portsmouth","Rockingham County, New Hampshire","United States"
"Chris Bell","1959-11-23","Abilene","Taylor County, Texass","United States"
"Henry King","1790-07-06","Palmer","Massachusettss","United States"
"George Howell","1859-06-28","Scranton","Pennsylvaniaa","United States"
"Joshua Miller","1954-04-17","Providence","Rhode Island","United States"
"Thelma Harper","1940-12-02","Brentwood","Williamson County, Tennessee","United States"
"Ron Johnson","1955-04-08","Oshkosh","Winnebago County,, Wisconsin","United States"
"Ron Johnson","1955-04-08","Oshkosh","Wisconsinn","United States"
"Bob Lanier","1925-03-10","Baytown","Harris County, Texass","United States"
"Jim Wilson","1947-03-09","Lake Mills","Jefferson County, Wisconsin","United States"
"Jeff Chapman","1959-07-14","Brunswick","Georgia (U.S. state)","United States"
"Michael Cox","1952-03-21","San Jose","Californiaa","United States"
"Robert Woodworth","1743-06-13","Norwich","Connecticut","United States"
"Stephen Elliott","1771-11-11","Beaufort","Beaufort County, Souuth Carolina","United States"
"John Walsh","1960-11-03","Butte","Silver Bow County, Montana","United States"
"John Chandler","1693-10-18","New London","Connecticut","United States"
"Ken Block","1965-10-11","Milford","Connecticut","United States"
"David Myers","1938-07-18","Ponca City","Oklahomaa","United States"
"David Myers","1938-07-18","Ponca City","Kay County, Oklahomaa","United States"
"John Floyd","1769-10-03","Beaufort","Beaufort County, South Carolina","United States"
"James Walker","1794-08-16","Woburn","Middlesex County, MMassachusetts","United States"
"James Walker","1794-08-16","Woburn","Massachusettss","United States"
"David Anthony","1955-06-16","Marquette","Michigann","United States"
"Carol Williams","1949-09-03","Butte","Montanaa","United States"
"Mark Hammond","1963-11-29","Lancaster","Lancaster County, Southh Carolina","United States"
"Brian Aldridge","1977-05-06","Tupelo","Lee County, Mississippii","United States"
"Mike Boland","1942-08-20","Davenport","Scott County, Iowa","United States"
"Mike Hewitt","1946-01-23","Walla Walla","Walla Walla County, Washington","United States"
"George Allen","1952-03-08","Whittier","California","United States"
"John Adams","1960-01-14","Urbana","Ohioo","United States"
"Jon Nelson","1953-01-06","Rugby","Pierce County, North Dakotaa","United States"
"Richard Allen","1830-06-10","Richmond","Virginia","United States"
"James Kennedy","1945-08-17","Chelsea","Massachusettss","United States"
"Chad Taylor","1973-11-04","Silver Lake","Shawnee County, Kansas","United States"
"Steve Hobbs","1970-02-12","Everett","Snohomish County, Washingtonn","United States"
"George Lambert","1968-09-04","Sanford","Maiine","United States"
"George Lambert","1968-09-04","Sanford","York County, Maine","United States"
"Edward Butler","1949-10-11","Little Falls (city)","Herkimer County, New Yorkk","United States"
"Jack Drake","1934-07-29","Walnut","Iowa","United States"
"John Blake","1960-08-01","Scranton","Lackawanna County, Pennsylvaniaa","United States"
"John Galbraith","1923-08-23","Toledo","Ohioo","United States"
"John Galbraith","1923-08-23","Toledo","Lucas County, Ohioo","United States"
"Chris Turner","1972-10-10","Sherman","Texxas","United States"
"Gary Jackson","1950-09-11","Starkville","Mississipppi","United States"
"Rufus King","1817-05-30","Chillicothe","Ohio","United States"
"Judith Carr","1938-09-13","New Philadelphia","Ohio","United States"
"Alexandre Taché","1899-08-17","Saint-Hyacinthe","Montérégiee","Canada"
"David Alexander","1952-10-29","Jackson","Hinds County, Mississippii","United States"
"Gary Stevens","1941-08-21","McMinnville","Oregon","United States"
"Paul Davis","1972-07-12","Woodland","California","United States"
"John Laird","1950-03-29","Santa Rosa","California","United States"
"William Cochran","1934-08-25","New Albany","Indianaa","United States"
"Alfred Cumming","1802-09-04","Augusta","Georgia (U.S. state)","United States"
"James Davenport","1758-10-12","Stamford","Connecticut","United States"
"John Vincent","1942-09-16","New Haven","Connecticutt","United States"
"John B. Jones","1927-03-30","Mitchell","South Dakotaa","United States"
"Garry Moore","1949-05-14","Yankton","South Dakota","United States"
"John Knight","1945-06-07","Montgomery","Monntgomery County, Alabama","United States"
"George Thomas Barnes","1833-08-14","Augusta","Richmond County,, Georgia","United States"
"William Greene","1695-03-16","Warwick","Rhode Island","United States"
"Neil Lynch","1934-09-18","Butte","Silver Bow County, Montana","United States"
"Mark Parkinson","1957-06-24","Wichita","Sedgwickk County, Kansas","United States"
"Chris Bell","1959-11-23","Abilene","Jones Coounty, Texas","United States"
"Jack Evans","1953-10-31","Nanticoke","Luzerne County, Pennsylvaniaa","United States"
"George Davis","1820-03-01","Wilmington","New Hanover County, North  Carolina","United States"
"John Wentworth","1671-01-16","Portsmouth","New Hampshire","United States"
"Charles Brand","1871-11-01","Urbana","Champaign County, Ohioo","United States"
"Billy McKinney","1927-02-23","Abbeville","Wilcox County, Georgiaa","United States"
"Michael Murphy","1957-02-16","South Bend","Inddiana","United States"
"Joshua Miller","1954-04-17","Providence","Providence County, Rhode Islandd","United States"
"Glenn Davis","1973-10-19","Norfolk","Virginiaa","United States"
"Edward H. Krebs","1944-01-13","Lebanon","Pennsylvaniaa","United States"
"Edward H. Krebs","1944-01-13","Lebanon","Lebanon County, Pennsylvania","United States"
"John Lynch","1952-11-25","Waltham","Massachusetts","United States"
"Robert White","1759-03-29","Winchester","Virrginia","United States"
"Robert White","1876-05-28","Romney","West Virginiaa","United States"
"Bob Lanier","1925-03-10","Baytown","CChambers County, Texas","United States"
"Stephen Jones","1969-12-30","Greenville","Greenville County, South Carolina","United States"
"Stephen Jones","1969-12-31","Greenville","Greenville County, South Carolinaa","United States"
"James Thorpe","1927-10-28","Alliance","Mahoning County, Ohio","United States"
"Joseph Hall","1793-06-26","Methuen","Massachuseetts","United States"
"John Mahoney","1949-09-09","Springfield","Ohio","United States"
"John Mahoney","1949-09-09","Springfield","Clark County, Ohioo","United States"
"Jean Westwood","1923-11-22","Price","Carbon County, Utah","United States"
"Charles McBurney","1957-06-06","Orlando","Orange County, Floridaa","United States"
"John Mercer","1957-01-21","Missoula","Montana","United States"
"Casey Jones","1915-06-14","Princeton","Caldwell County, Kentucky","United States"
"Marty Martin","1951-08-05","Truth or Consequences","Siierra County, New Mexico","United States"
"Daniel Davis","1973-01-15","South Bend","St. Joseph County, Indianna","United States"
"Glenn Hubbard","1958-09-04","Orlando","Florida","United States"
"Pete Holmes","1956-03-21","Richmond","Virginiaa","United States"
"Edwin Maxwell","1825-07-16","Weston","West Virginiaa","United States"
"Edwin Maxwell","1825-07-16","Weston","Lewis County, West Virginiaa","United States"
"John Adams","1960-01-14","Urbana","Champaign County, Ohioo","United States"
"George Gordon","1836-10-05","Pulaski","Giles County, Tennessee","United States"
"Steve Holland","1955-11-05","Tupelo","Lee County, Mississippi","United States"
"Ryan Taylor","1970-07-22","Towner","McHenry County, North Dakota","United States"
"Jim Arnold","1950-12-02","Michigan City","Indianaa","United States"
"Daniel Dalton","1949-08-08","Woodbury","Gloucester County, New Jerseyy","United States"
"John McCarthy","1857-07-19","Stoughton","Wisconsin","United States"
"Kim Davis","1965-09-17","Morehead","Rowann County, Kentucky","United States"
"Henry Cooper","1827-08-22","Columbia","Tennessee","United States"
"Donald Fraser","1927-05-21","Perrysburg","Ohioo","United States"
"John Gardner","1697-09-17","Newport","Rhode Island","United States"
"Henry Cooper","1827-08-22","Columbia","Maury County, Tennesseee","United States"
"Donald Fraser","1927-05-21","Perrysburg","Wood County, Ohio","United States"
"William Harris","1765-04-29","Springfield","Hampden County, Massachusetts","United States"
"Eric Powell","1966-06-06","Red Bay","Alabama","United States"
"Joshua Evans","1983-06-27","McComb","Mississippi","United States"
"Michael Fitzgerald","1951-11-29","Marshalltown","Ioowa","United States"
"Frank Rose","1920-10-16","Meridian","Mississippii","United States"
"George Ainslie","1868-10-10","Richmond","Virginiia","United States"
"Ron Casey","1952-11-27","Dayton","Liberty County, Texass","United States"
"Charles Clark","1925-09-12","Memphis","Tennesseee","United States"
"Charles Clark","1925-09-12","Memphis","Shelby County, Tennessee","United States"
"Ray Greene","1765-02-02","Warwick","Rhode Issland","United States"
"Ray Greene","1765-02-02","Warwick","Kent County, Rhode Islandd","United States"
"Richard Ward","1689-04-15","Newport","Rhode Islandd","United States"
"Jonathan Nichols","1681-06-10","Newport","Newport Counnty, Rhode Island","United States"
"Scott Turner","1972-02-26","Richardson","Texas","United States"
"Rob Burch","1949-09-30","South Bend","Indianaa","United States"
"John Knight","1945-06-07","Montgomery","Alabamaa","United States"
"John Briggs","1930-03-08","Mitchell","Davison County, South Dakota","United States"
"Jim Hill","1950-02-26","Starkville","Oktibbeha County, Mississippi","United States"
"James Young","1942-04-29","Henderson","Texas","United States"
"Richard Foster","1946-08-09","Nome","Alaskaa","United States"
"Tim Moore","1966-07-25","Paducah","Kentucky","United States"
"Tim Moore","1970-10-02","Kings Mountain","North Carolina","United States"
"Thomas Morris","1861-12-09","Saint-Hyacinthe","Montérégiee","Canada"
"Tim Moore","1970-10-02","Kings Mountain","Gastoon County, North Carolina","United States"
"Austin Scott","1969-12-10","Augusta","Richmond County, Georgiaa","United States"
"Jonathan Robinson","1894-11-18","Waterloo","Montérégie","Canada"
"Chris Bell","1959-11-23","Abilene","Texass","United States"
"John Miller","1781-11-25","Martinsburg","West Virginiia","United States"
"John Edwards","1958-04-07","Newport","Rhode Island","United States"
"Charles Finley","1865-03-26","Williamsburg","Kentuckyy","United States"
"Bob Allen","1945-10-14","Pottsville","Pennsylvaniaa","United States"
"Charles Finley","1865-03-26","Williamsburg","Whitley County, Kentucky","United States"
"Thelma Harper","1940-12-02","Brentwood","Davidson County, Tennesseee","United States"
"James Brown","1766-09-11","Staunton","Virginia","United States"
"Stephen Jones","1969-12-31","Greenville","South Carolinaa","United States"
"Stephen Jones","1969-12-30","Greenville","South Carolinaa","United States"
"Samuel White","1710-04-02","Weymouth","Norfolk County, Massachusetts","United States"
"Jim Wilson","1947-03-09","Lake Mills","Wisconsin","United States"
"Jeff Smith","1967-07-23","Plover","Iowaa","United States"
"David Pearce","1960-03-30","Warrensburg","Johnson County, Missourii","United States"
"James Thorpe","1927-10-28","Alliance","Stark County, Ohiio","United States"
"Andrew Martin","1964-02-19","Newark","New Jerseyy","United States"
"John Tracy","1783-10-26","Norwich","Connecticut","United States"
"William Magee","1939-06-21","Oneida","Madison County, New York","United States"
"Jack Hill","1944-07-15","Reidsville","Tattnall County, Georgia","United States"
"John Barrow","1955-10-31","Athens","Clarke County, Georgiaa","United States"
"John Mercer","1957-01-21","Missoula","Missoula County, Montana","United States"
"Glenn Hubbard","1958-09-04","Orlando","Orrange County, Florida","United States"
"Gary Peters","1958-12-01","Pontiac","Michiggan","United States"
"Bob Odell","1943-07-04","Nashua","Hillsborough County, New Hampshiree","United States"
"Bob Hawks","1926-08-27","Memphis","Shelby County, Tennessee","United States"
"Carol Williams","1949-09-03","Butte","Silveer Bow County, Montana","United States"
"John Conte","1930-05-03","Worcester","Massachusetts","United States"
"George Gordon","1836-10-05","Pulaski","Tennessee","United States"
"George Bagby","1937-05-05","Laramie","Wyomiing","United States"
"John Baldwin","1843-05-15","Norwalk","Ohio","United States"
"Alphonse Desjardins","1841-05-06","Terrebonne","Lanaaudière","Canada"
"John Conte","1930-05-03","Worcester","Worcester County, Massachusettss","United States"
"John Brown","1757-09-12","Staunton","Virginiaa","United States"
"Bert Jones","1962-05-26","Reidsville","North Carolinaa","United States"
"Bert Jones","1962-05-26","Reidsville","Rockingham County, North Carolina","United States"
"Robert Vincent","1956-04-13","Granby","Montérégiee","Canada"
"Jeff Miller","1959-06-27","St. Petersburg","Pinellas County, Florida","United States"
"Max Black","1936-07-02","Delta","Utaah","United States"
"Herbert Klein","1930-06-24","Newark","Essex County, New Jerseyy","United States"
"Spencer Cox","1975-07-11","Mount Pleasant","Sanpete County, Utahh","United States"
"Jerry Kilgore","1961-08-23","Kingsport","Tennesseee","United States"
"David Young","1968-05-11","Van Meter","Dallas County, Iowa","United States"
"Jerry Kilgore","1961-08-23","Kingsport","Hawkins County, Tennessee","United States"
"Johnson Hagood","1829-02-21","Barnwell","Barnwell County, South Carolina","United States"
"John Olson","1906-12-04","Worthington","Nobles County, Minnesota","United States"
"George Fuller","1802-11-07","Norwich","Connecticutt","United States"
"Jack Ford","1947-05-18","Springfield","Ohioo","United States"
"Jack Ford","1947-05-18","Springfield","Clark County, Ohio","United States"
"Paul Quinn","1943-10-31","Hannibal","Missourii","United States"
"Larry Miller","1954-03-11","Memphis","Tennnessee","United States"
"George Rogers","1933-08-02","New Bedford","Bristol County, Massachusetts","United States"
"John McGee","1973-01-27","Nampa","Canyon County,, Idaho","United States"
"Tom Barrett","1981-04-30","Southfield","Michigan","United States"
"Joseph McNamara","1950-09-07","Providence","Rhode Islandd","United States"
"William Cochran","1934-08-25","New Albany","Floyd County, Indiana","United States"
"James Sheehan","1966-01-27","Warwick","Kent  County, Rhode Island","United States"
"John Kershaw","1765-09-12","Camden","Kershaw County, South Carolina","United States"
"Francis Carr","1927-02-12","Alliance","Mahoning County, Ohio","United States"
"Francis Carr","1927-02-12","Alliance","Stark CCounty, Ohio","United States"
"James Davenport","1758-10-12","Stamford","Fairfield County, Connecticut","United States"
"Alfred Cumming","1802-09-04","Augusta","RRichmond County, Georgia","United States"
"James Young","1942-04-29","Henderson","Rusk County, Texas","United States"
"John Cosgrove","1954-06-07","Montgomery","Alaabama","United States"
"John Briggs","1930-03-08","Mitchell","South Dakota","United States"
"Tim Moore","1966-07-25","Paducah","McCracken County, Kentuckyy","United States"
"Cecil Brown","1944-06-22","Meridian","Mississippii","United States"
"Ronnie Thompson","1934-07-21","Augusta","Georgia (U.S. state))","United States"
"Tom Sawyer","1958-04-15","Wichita","Kansass","United States"
"Bill Foster","1963-03-31","St. Petersburg","Pinellas County, Floridaa","United States"
"Ronnie Thompson","1934-07-21","Augusta","Richmond County, Georgia","United States"
"Arthur Walsh","1896-02-26","Newark","New  Jersey","United States"
"Charles Brand","1871-11-01","Urbana","Ohiio","United States"
"Charles Martin","1817-04-26","Vergennes","Addison County, Vermontt","United States"
"Henry King","1790-07-06","Palmer","Hampden County, Massachusettss","United States"
"Bob Allen","1945-10-14","Pottsville","Schuylkill County, Pennsylvaniaa","United States"
"Joshua Hill","1812-01-10","Abbeville","South Carolina","United States"
"Bob Brown","1947-12-11","Missoula","Missoula County, Montana","United States"
"Robert White","1833-02-07","Romney","West Virginia","United States"
"Dennis Murray","1962-05-25","Sandusky","Erie County, Ohio","United States"
"John Langdon","1741-06-26","Portsmouth","Rockingham County, New Hampshire","United States"
"Bob Lanier","1925-03-10","Baytown","Texas","United States"
"James Thorpe","1927-10-28","Alliance","Ohioo","United States"
"Stephen Elliott","1771-11-11","Beaufort","South  Carolina","United States"
"Andrew Martin","1964-02-19","Newark","Essex County, New Jersey","United States"
"Daniel Hall","1974-07-26","Beckley","West Virginia","United States"
"Daniel Hall","1974-07-26","Beckley","Raleigh County, West Virginia","United States"
"Fred Keller","1965-10-23","Page","Arizonaa","United States"
"William Jackson","1783-09-02","Newton","Massachusettss","United States"
"Frank Marsh","1924-04-27","Norfolk","Madison County, Nebraska","United States"
"George Miller","1945-05-17","Richmond","Californiaa","United States"
"Mike Jacobs","1960-06-25","Moline","Illinoiss","United States"
"John Floyd","1769-10-03","Beaufort","South Carolinaa","United States"
"Carl Anderson","1961-02-10","Georgetown","Georgetown County, South Carolina","United States"
"Mike Jacobs","1960-06-25","Moline","Rock Island County, Illinois","United States"
"Dwight Foster","1828-12-13","Worcester","Massachusetts","United States"
"Bob Hawks","1926-08-27","Memphis","Tennesseee","United States"
"Matthew James","1955-09-11","Norfolk","Virginia","United States"
"Lisa Brown","1967-01-26","Royal Oak","Michigann","United States"
"Ralph Anderson","1927-11-02","Greenville","South CCarolina","United States"
"Lisa Brown","1967-01-26","Royal Oak","Oakland County, Michigan","United States"
"Gary Peters","1958-12-01","Pontiac","Oakland County, Michigan","United States"
"Edward Brooks","1942-07-01","Baraboo","Sauk County, Wiisconsin","United States"
"Mike Hewitt","1946-01-23","Walla Walla","Washington (state))","United States"
"John Lewis","1940-02-21","Troy","Pike County, Alabama","United States"
"Ryan Taylor","1970-07-22","Towner","North Dakoota","United States"
"John McCarthy","1857-07-19","Stoughton","Dane County, Wisconsin","United States"
"Daniel Dalton","1949-08-08","Woodbury","Neew Jersey","United States"
"Max Black","1936-07-02","Delta","Millard County, Utahh","United States"
"Jeff Miller","1959-06-27","St. Petersburg","Floridaa","United States"
"Joseph Wagner","1960-05-07","Springfield","Massachusettss","United States"
"Lloyd House","1931-10-24","Winslow","Navajo County, Arizonaa","United States"
"John Gardner","1697-09-17","Newport","Newport County, Rhode Island","United States"
"David Young","1968-05-11","Van Meter","Iowaa","United States"
"Spencer Cox","1975-07-11","Mount Pleasant","Utahh","United States"
"Eric Powell","1966-06-06","Red Bay","Franklin County, Alabama","United States"
"Joshua Evans","1983-06-27","McComb","Pike County, Mississippii","United States"
"William Harris","1765-04-29","Springfield","Massachusetts","United States"
"Thomas Walsh","1960-07-15","Salem","Essex County, Masssachusetts","United States"
"Brian Thomas","1939-05-19","Tacoma","Pierrce County, Washington","United States"
"Thomas Walsh","1960-07-15","Salem","Massachusetts","United States"
"Stephen Bowen","1969-06-06","Portland","Mainee","United States"
"David Samson","1939-08-14","Newark","Essex County,, New Jersey","United States"
"Frank Rose","1920-10-16","Meridian","Lauderdale County, Mississippii","United States"
"Gary Jackson","1950-09-11","Starkville","Oktibbeha County, Mississippii","United States"
"Paul Quinn","1943-10-31","Hannibal","Ralls County, Missourii","United States"
"Joseph Reed","1741-08-27","Trenton","New Jersey","United States"
"Gary Stevens","1941-08-21","McMinnville","Yamhill County, Oregon","United States"
"Jonathan Nichols","1681-06-10","Newport","Rhode Islandd","United States"
"Thomas Wood","1815-03-07","Dunham","Montérégiee","Canada"
"Tom Barrett","1981-04-30","Southfield","Oakland County, Michigan","United States"
"Ray Rogers","1931-07-03","Pearl","Rankin County, Mississippi","United States"
"John Hay","1862-06-26","Brownsburg-Chatham","Laurentides","Canada"
"Garry Moore","1949-05-14","Yankton","Yankton County, Soouth Dakota","United States"
"Billy McKinney","1927-02-23","Abbeville","Georgia (U.S. state)","United States"
"Bill Foster","1963-03-31","St. Petersburg","Florida","United States"
"Charles Miller","1939-08-02","Tompkinsville","Kentucky","United States"
"Bob Brown","1947-12-11","Missoula","Montanaa","United States"
"James Sullivan","1925-12-11","Somerville","Massachusettss","United States"
"John Langdon","1741-06-26","Portsmouth","New Hampshiree","United States"
"Robert White","1833-02-07","Romney","Hampshire County, West Virginiaa","United States"
"George Jones","1766-02-25","Savannah","Georgia (U.S. state)","United States"
"Casey Jones","1915-06-14","Princeton","Kentucky","United States"
"Seth Morgan","1978-02-26","Presque Isle","Maine","United States"
"Frank Marsh","1924-04-27","Norfolk","Nebraska","United States"
"John Dickey","1794-06-23","Greensburg","Pennsylvania","United States"
"George Jones","1766-02-25","Savannah","Chatham County, Georgiaa","United States"
"Frank Smith","1942-09-27","Poplar","Roosevelt County, Montanaa","United States"
"Mary Williams","1949-07-08","Phillips","Wisconsinn","United States"
"Charles McBurney","1957-06-06","Orlando","Florida","United States"
"Brian Aldridge","1977-05-06","Tupelo","Mississippi","United States"
"Chad Taylor","1973-11-04","Silver Lake","Kansass","United States"
"Herbert Klein","1930-06-24","Newark","New Jersey","United States"
"Paul McCracken","1915-12-29","Richland","Keokuk County, IIowa","United States"
"Jack Drake","1934-07-29","Walnut","Pottawattamie County, Iowa","United States"
"Lloyd House","1931-10-24","Winslow","Arizona","United States"
"John McIntire","1759-10-15","Alexandria","Virginiaa","United States"
"John McGee","1973-01-27","Nampa","Idahoo","United States"
"Ron Casey","1952-11-27","Dayton","Texas","United States"
"Judith Carr","1938-09-13","New Philadelphia","Tuscarawas County, Ohioo","United States"
"George Rogers","1933-08-02","New Bedford","Massachusettss","United States"
"Joseph McNamara","1950-09-07","Providence","Providence County, Rhode Islandd","United States"
"Ray Rogers","1931-07-03","Pearl","Mississippi","United States"
"George Washington","1907-10-18","Brunswick","Georgiaa (U.S. state)","United States"
"George Washington","1907-10-18","Brunswick","Glynn County, Georgia","United States"
"James Bishop","1927-10-07","Neosho","Newton County, Missourii","United States"
"James Bishop","1927-10-07","Neosho","Missouri","United States"
"George Post","1906-09-29","Oakland","California","United States"
"Paul Lambert","1970-03-09","Birmingham","Allabama","United States"
"Mary Fisher","1948-04-06","Louisville","Kentuckyy","United States"
"Mary Fisher","1948-04-06","Louisville","Jefferson County, Kentucky","United States"
"Frank Cooke","1913-05-24","Bismarck","North Dakotaa","United States"
"Imran Khan","1983-01-13","Madison","Dane Couunty, Wisconsin","United States"
"Jim Hanna","1967-10-02","Lincoln","Lancaster County, Nebraska","United States"
"Ben Robertson","1903-06-22","Clemson","Pickens County, South Carolina","United States"
"Bernard Coyne","1897-07-27","Anthon","Woodbury County, Iowa","United States"
"Alan Campbell","1904-02-21","Richmond","Virginiaa","United States"
"Andrew Wilson","1950-12-26","Syracuse","New York","United States"
"Matthew Wood","1972-08-15","Walnut Creek","California","United States"
"Jack Smith","1916-08-27","Long Beach","Califoornia","United States"
"Sean McNamara","1962-05-09","Burbank","Califorrnia","United States"
"Jack Little","1908-12-20","Missoula","Montana","United States"
"James Black","1800-05-01","Hackensack","New Jersey","United States"
"John Hancock","1941-03-04","Hazen","Prairie County,, Arkansas","United States"
"Alan Campbell","1957-04-22","Homestead","MMiami-Dade County, Florida","United States"
"John Larkin","1912-04-11","Oakland","Californiaa","United States"
"Robert Wright","1957-01-15","Lawton","Comanche County, Oklahomaa","United States"
"Edward Ellis","1870-11-12","Coldwater","Michigann","United States"
"Donald Cook","1901-09-26","Portland","MMultnomah County, Oregon","United States"
"Jack Lewis","1964-01-20","Portland","Oregonn","United States"
"Stephen Lee","1955-11-11","Englewood","Bergen County, New Jerseyy","United States"
"Pierre Bernard","1875-10-31","Leon","Decatur County, Iowa","United States"
"Jennifer Taylor","1972-04-19","Hoboken","Hudsonn County, New Jersey","United States"
"Bill Thompson","1913-07-08","Terre Haute","Vigo County, Inddiana","United States"
"William Rice","1821-05-10","Springfield","Massachusettss","United States"
"Raven","1979-04-08","Victorville","Caalifornia","United States"
"David Green","1941-11-13","Emporia","Lyon County, Kansas","United States"
"Stephen Jones","1940-07-01","Lafayette","Lafayette Parish, Louisianaa","United States"
"Peter Marshall","1926-03-30","Huntington","Wayne County, West Virginia","United States"
"William Miller","1782-02-15","Pittsfield","Massachusetts","United States"
"Josh Zuckerman","1985-04-01","Los Alamitos","Californiaa","United States"
"Michael Williams","1952-12-17","Louisville","Kentuckyy","United States"
"Kathy Sullivan","1954-06-21","Manchester","Hillsborough County, New Hampshiree","United States"
"John Boles","1895-10-28","Greenville","Texas","United States"
"John Boles","1895-10-27","Greenville","Texas","United States"
"Charles Williams","1909-08-13","San Angelo","Tom Green County, Texass","United States"
"John Bowers","1885-12-25","Garrett","Indiana","United States"
"Joseph Gray","1890-06-06","Durham","Couunty Durham","United Kingdom"
"Christopher Stone","1942-10-04","Manchester","New Hampshire","United States"
"Christopher Stone","1942-10-04","Manchester","Hillsborough Countty, New Hampshire","United States"
"Lou Brock","1892-08-21","Kalamazoo","Kalamazoo County, Michigan","United States"
"Alan Curtis","1934-11-17","Mason","Ingham County, Michigan","United States"
"Mark Thompson","1955-12-01","Florence","Alabama","United States"
"Craig Stevens","1918-07-08","Liberty","Clay County, Missouri","United States"
"John Maxwell","1944-07-12","Jackson","Madison County, Mississippii","United States"
"Richard Young","1955-12-24","Kissimmee","Florida","United States"
"John Marshall","1932-11-12","Cambridge","Massachusettss","United States"
"Chris Bailey","1962-03-26","Portland","Oregonn","United States"
"Don Barclay","1892-12-26","Ashland","Oreggon","United States"
"Chad Allen","1974-06-05","Cerritos","Caalifornia","United States"
"Tony King","1947-05-06","Canton","Ohioo","United States"
"George Kennan","1845-02-16","Norwalk","Huron County,  Ohio","United States"
"John Conte","1915-09-15","Palmer","Massachusettts","United States"
"Keith Thibodeaux","1950-12-01","Lafayette","Louisianaa","United States"
"John Walker","1941-11-19","Johnstown","Pennsylvaniaa","United States"
"Ross Harris","1969-03-13","Ventura","California","United States"
"Cameron Watson","1961-10-06","Louisville","Kentucky","United States"
"Harrison Gray Otis","1837-02-10","Marietta","Ohioo","United States"
"Chara","1968-01-13","Kawaguchi","Saitama Prefecture","Japan"
"John Robinson","1985-10-25","Portland","Clackamas County, Oregon","United States"
"Dick Campbell","1903-06-27","Beaumont","Jefferson County, Texass","United States"
"Catherine Cox","1950-12-13","Toledo","Lucas County, Ohioo","United States"
"Chris Conrad","1953-03-10","Lafayette","Tippecanoe County, Indiana","United States"
"Eric Moe","1954-10-24","Durham","Wake County, North Carolinaa","United States"
"John Robinson","1985-10-25","Portland","Washington County, Oregonn","United States"
"Carl Wright","1932-02-02","Orlando","Floridaa","United States"
"Charles Butterworth","1896-07-26","South Bend","Indiana","United States"
"Thomas Coleman","1808-06-16","Barnstable","Massachusetts","United States"
"Peter Buck","1930-12-19","South Portland","Maine","United States"
"Malcolm Williams","1870-07-16","Spring Valley","Minnesota","United States"
"Mary Lawrence","1918-05-17","Lorain","Ohioo","United States"
"Richard Hart","1915-04-14","Providence","Rhode Island","United States"
"Roger Marshall","1960-08-09","El Dorado","Butler Couunty, Kansas","United States"
"Mary Lambert","1951-10-13","Helena","Phillips County, Arkannsas","United States"
"Richard Hart","1915-04-14","Providence","Providence County, Rhode Island","United States"
"Robert C. Osborn","1904-10-26","Oshkosh","Winnebago County, Wisconsinn","United States"
"Charles Smith","1920-09-13","Flint","Michigan","United States"
"Paul Miller","1906-09-28","Diamond","Missourii","United States"
"John Palmer","1935-09-10","Kingsport","Hawkins County, Tennessee","United States"
"John Elliott","1876-07-05","Keosauqua","Iowaa","United States"
"Arthur Lake","1905-04-17","Corbin","Knox County, Kentucky","United States"
"Tony Ward","1963-06-10","San Jose","California","United States"
"Thomas Mann","1991-09-27","Portland","Clackamas County, Oregon","United States"
"Justin Lewis","1986-03-20","Douglas","Coffee County, Georgia","United States"
"Matt McClure","1981-03-30","Gainesville","HHall County, Georgia","United States"
"Benjamin Day","1810-04-10","Springfield","Hampden County, Massachusettss","United States"
"Bill Evans","1960-07-16","Meridian","Lauderdale County, Mississippi","United States"
"Charles Armstrong","1886-09-25","Alliance","Mahoning County, Ohio","United States"
"Robert Preston","1918-06-08","Newton","Massachusettss","United States"
"George Burton","1898-09-17","Butte","Montanaa","United States"
"Lawrence Gordon","1936-03-25","Yazoo City","Yazoo County, Mississippii","United States"
"John Gorman","1950-05-07","Malden","Massachusetts","United States"
"Jason Lewis","1971-06-25","Newport Beach","Californiaa","United States"
"James Foley","1973-10-18","Evanston","Illinoiss","United States"
"Jonathan Murphy","1981-08-03","Arlington","Tarrant County, Texas","United States"
"Gordon Jones","1911-04-05","Alden","IIowa","United States"
"Chris Hunter","1987-07-03","Tacoma","Washington (state))","United States"
"Mike Henry","1964-03-25","Richmond","Virginia","United States"
"Tom Stern","1946-12-16","Palo Alto","California","United States"
"Neil McCarthy","1932-07-26","Lincoln","Lincolnshiree","United Kingdom"
"Gary Reed","1981-10-25","Corpus Christi","Texaas","United States"
"Laura Bailey","1981-05-28","Biloxi","Mississippi","United States"
"Tom Parker","1977-07-23","Walnut Creek","Californiaa","United States"
"Jesse James","1989-09-14","Palm Springs","California","United States"
"George Johnson","1952-01-20","Fayetteville","Washington County, Arkansas","United States"
"Scott Thompson","1957-11-13","Taunton","Massachusettss","United States"
"Elizabeth Lawrence","1922-09-06","Huntington","West Virginia","United States"
"Eric Matthews","1969-01-12","Compton","California","United States"
