table_id,target_column,annotation_id
GitTables_39402,10,http://dbpedia.org/ontology/duration
GitTables_117566,1,http://dbpedia.org/ontology/name
GitTables_6663,4,http://dbpedia.org/ontology/type
GitTables_162569,1,http://dbpedia.org/ontology/name
GitTables_152645,10,http://dbpedia.org/ontology/address
GitTables_8393,0,http://dbpedia.org/ontology/id
GitTables_14342,3,http://dbpedia.org/ontology/series
GitTables_13153,1,http://dbpedia.org/ontology/name
GitTables_21061,2,http://dbpedia.org/ontology/description
GitTables_204291,7,http://dbpedia.org/ontology/country
GitTables_87690,5,http://dbpedia.org/ontology/status
GitTables_186983,8,http://dbpedia.org/ontology/species
GitTables_22332,0,http://dbpedia.org/ontology/id
GitTables_44942,1,http://dbpedia.org/ontology/author
GitTables_19778,2,http://dbpedia.org/ontology/scientificName
GitTables_87062,4,http://dbpedia.org/ontology/title
GitTables_34123,5,http://dbpedia.org/ontology/id
GitTables_95994,0,http://dbpedia.org/ontology/name
GitTables_62867,2,http://dbpedia.org/ontology/source
GitTables_17422,0,http://dbpedia.org/ontology/address
GitTables_67018,3,http://dbpedia.org/ontology/id
GitTables_131737,17,http://dbpedia.org/ontology/max
GitTables_23502,1,http://dbpedia.org/ontology/name
GitTables_3139,42,http://dbpedia.org/ontology/version
GitTables_60082,0,http://dbpedia.org/ontology/city
GitTables_68828,3,http://dbpedia.org/ontology/address
GitTables_1423,3,http://dbpedia.org/ontology/description
GitTables_21579,5,http://dbpedia.org/ontology/location
GitTables_131577,4,http://dbpedia.org/ontology/code
GitTables_83394,7,http://dbpedia.org/ontology/date
GitTables_120416,0,http://dbpedia.org/ontology/id
GitTables_164832,2,http://dbpedia.org/ontology/description
GitTables_103969,0,http://dbpedia.org/ontology/id
GitTables_85324,2,http://dbpedia.org/ontology/county
GitTables_167207,0,http://dbpedia.org/ontology/id
GitTables_10272,4,http://dbpedia.org/ontology/period
GitTables_174188,0,http://dbpedia.org/ontology/id
GitTables_16033,4,http://dbpedia.org/ontology/weight
GitTables_26988,0,http://dbpedia.org/ontology/name
GitTables_38338,8,http://dbpedia.org/ontology/series
GitTables_154568,0,http://dbpedia.org/ontology/city
GitTables_1487,15,http://dbpedia.org/ontology/status
GitTables_80049,0,http://dbpedia.org/ontology/language
GitTables_22154,3,http://dbpedia.org/ontology/description
GitTables_102364,0,http://dbpedia.org/ontology/version
GitTables_35034,11,http://dbpedia.org/ontology/source
GitTables_107873,5,http://dbpedia.org/ontology/role
GitTables_45780,10,http://dbpedia.org/ontology/genus
GitTables_121073,1,http://dbpedia.org/ontology/name
GitTables_178543,8,http://dbpedia.org/ontology/title
GitTables_176419,7,http://dbpedia.org/ontology/id
GitTables_1954,10,http://dbpedia.org/ontology/description
GitTables_94443,19,http://dbpedia.org/ontology/city
GitTables_138316,5,http://dbpedia.org/ontology/description
GitTables_13044,6,http://dbpedia.org/ontology/reference
GitTables_28390,22,http://dbpedia.org/ontology/endDate
GitTables_71888,0,http://dbpedia.org/ontology/id
GitTables_69393,4,http://dbpedia.org/ontology/year
GitTables_11170,0,http://dbpedia.org/ontology/id
GitTables_166640,12,http://dbpedia.org/ontology/model
GitTables_9763,0,http://dbpedia.org/ontology/id
GitTables_131847,0,http://dbpedia.org/ontology/type
GitTables_39795,13,http://dbpedia.org/ontology/category
GitTables_38766,2,http://dbpedia.org/ontology/age
GitTables_12944,4,http://dbpedia.org/ontology/value
GitTables_92468,7,http://dbpedia.org/ontology/species
GitTables_114929,8,http://dbpedia.org/ontology/name
GitTables_119910,1,http://dbpedia.org/ontology/value
GitTables_22238,0,http://dbpedia.org/ontology/id
GitTables_23887,0,http://dbpedia.org/ontology/id
GitTables_141610,1,http://dbpedia.org/ontology/name
GitTables_6315,1,http://dbpedia.org/ontology/name
GitTables_4898,0,http://dbpedia.org/ontology/code
GitTables_146200,29,http://dbpedia.org/ontology/id
GitTables_91307,5,http://dbpedia.org/ontology/description
GitTables_145644,2,http://dbpedia.org/ontology/type
GitTables_24545,2,http://dbpedia.org/ontology/rating
GitTables_33800,5,http://dbpedia.org/ontology/currency
GitTables_178677,0,http://dbpedia.org/ontology/id
GitTables_116763,132,http://dbpedia.org/ontology/age
GitTables_46091,1,http://dbpedia.org/ontology/date
GitTables_8350,4,http://dbpedia.org/ontology/time
GitTables_15395,3,http://dbpedia.org/ontology/description
GitTables_136828,38,http://dbpedia.org/ontology/role
GitTables_3261,4,http://dbpedia.org/ontology/comment
GitTables_40771,1,http://dbpedia.org/ontology/price
GitTables_41441,1,http://dbpedia.org/ontology/name
GitTables_364,13,http://dbpedia.org/ontology/length
GitTables_43732,3,http://dbpedia.org/ontology/name
GitTables_20882,0,http://dbpedia.org/ontology/id
GitTables_16777,7,http://dbpedia.org/ontology/min
GitTables_200240,1,http://dbpedia.org/ontology/id
GitTables_139038,3,http://dbpedia.org/ontology/class
GitTables_21758,2,http://dbpedia.org/ontology/state
GitTables_136531,7,http://dbpedia.org/ontology/state
GitTables_12057,2,http://dbpedia.org/ontology/state
GitTables_6893,1,http://dbpedia.org/ontology/name
GitTables_31681,0,http://dbpedia.org/ontology/id
GitTables_202675,0,http://dbpedia.org/ontology/id
GitTables_136539,0,http://dbpedia.org/ontology/id
GitTables_7435,2,http://dbpedia.org/ontology/time
GitTables_40400,0,http://dbpedia.org/ontology/id
GitTables_33031,1,http://dbpedia.org/ontology/category
GitTables_8891,0,http://dbpedia.org/ontology/id
GitTables_23067,4,http://dbpedia.org/ontology/class
GitTables_102178,0,http://dbpedia.org/ontology/id
GitTables_99936,0,http://dbpedia.org/ontology/name
GitTables_55825,8,http://dbpedia.org/ontology/duration
GitTables_67939,0,http://dbpedia.org/ontology/id
GitTables_21126,4,http://dbpedia.org/ontology/city
GitTables_11781,3,http://dbpedia.org/ontology/description
GitTables_21332,7,http://dbpedia.org/ontology/title
GitTables_22461,1,http://dbpedia.org/ontology/age
GitTables_11329,2,http://dbpedia.org/ontology/name
GitTables_141523,3,http://dbpedia.org/ontology/name
GitTables_23,9,http://dbpedia.org/ontology/min
GitTables_84744,1,http://dbpedia.org/ontology/id
GitTables_880,4,http://dbpedia.org/ontology/note
GitTables_108108,1,http://dbpedia.org/ontology/id
GitTables_5014,11,http://dbpedia.org/ontology/class
GitTables_50939,0,http://dbpedia.org/ontology/id
GitTables_42628,17,http://dbpedia.org/ontology/time
GitTables_10050,5,http://dbpedia.org/ontology/title
GitTables_104173,2,http://dbpedia.org/ontology/region
GitTables_41220,3,http://dbpedia.org/ontology/description
GitTables_28395,0,http://dbpedia.org/ontology/id
GitTables_49563,0,http://dbpedia.org/ontology/id
GitTables_39784,0,http://dbpedia.org/ontology/id
GitTables_41116,8,http://dbpedia.org/ontology/name
GitTables_179137,4,http://dbpedia.org/ontology/description
GitTables_70484,18,http://dbpedia.org/ontology/score
GitTables_112810,13,http://dbpedia.org/ontology/status
GitTables_131737,0,http://dbpedia.org/ontology/id
GitTables_4373,1,http://dbpedia.org/ontology/id
GitTables_69234,0,http://dbpedia.org/ontology/county
GitTables_5588,36,http://dbpedia.org/ontology/location
GitTables_133269,0,http://dbpedia.org/ontology/id
GitTables_18199,6,http://dbpedia.org/ontology/id
GitTables_81970,0,http://dbpedia.org/ontology/id
GitTables_69573,7,http://dbpedia.org/ontology/role
GitTables_140703,2,http://dbpedia.org/ontology/author
GitTables_36940,0,http://dbpedia.org/ontology/name
GitTables_8104,4,http://dbpedia.org/ontology/order
GitTables_71521,3,http://dbpedia.org/ontology/id
GitTables_31440,5,http://dbpedia.org/ontology/location
GitTables_46767,1,http://dbpedia.org/ontology/id
GitTables_88604,3,http://dbpedia.org/ontology/type
GitTables_72362,3,http://dbpedia.org/ontology/format
GitTables_161527,12,http://dbpedia.org/ontology/city
GitTables_187346,5,http://dbpedia.org/ontology/birthDate
GitTables_66388,3,http://dbpedia.org/ontology/name
GitTables_137346,4,http://dbpedia.org/ontology/description
GitTables_127071,2,http://dbpedia.org/ontology/field
GitTables_59258,2,http://dbpedia.org/ontology/creator
GitTables_17538,10,http://dbpedia.org/ontology/id
GitTables_114743,3,http://dbpedia.org/ontology/city
GitTables_130001,3,http://dbpedia.org/ontology/name
GitTables_89270,8,http://dbpedia.org/ontology/endDate
GitTables_75043,2,http://dbpedia.org/ontology/id
GitTables_4064,2,http://dbpedia.org/ontology/value
GitTables_21802,10,http://dbpedia.org/ontology/height
GitTables_5774,1,http://dbpedia.org/ontology/name
GitTables_1509,11,http://dbpedia.org/ontology/weight
GitTables_134333,0,http://dbpedia.org/ontology/id
GitTables_91646,1,http://dbpedia.org/ontology/state
GitTables_6749,1,http://dbpedia.org/ontology/id
GitTables_33845,11,http://dbpedia.org/ontology/created
GitTables_50931,3,http://dbpedia.org/ontology/name
GitTables_4650,15,http://dbpedia.org/ontology/postalCode
GitTables_7873,3,http://dbpedia.org/ontology/class
GitTables_106572,0,http://dbpedia.org/ontology/id
GitTables_8317,0,http://dbpedia.org/ontology/id
GitTables_2678,0,http://dbpedia.org/ontology/id
GitTables_39296,0,http://dbpedia.org/ontology/id
GitTables_71314,0,http://dbpedia.org/ontology/id
GitTables_74412,1,http://dbpedia.org/ontology/price
GitTables_26026,9,http://dbpedia.org/ontology/time
GitTables_121906,0,http://dbpedia.org/ontology/id
GitTables_101882,3,http://dbpedia.org/ontology/id
GitTables_92615,7,http://dbpedia.org/ontology/currency
GitTables_1851,2,http://dbpedia.org/ontology/description
GitTables_88614,5,http://dbpedia.org/ontology/series
GitTables_16928,0,http://dbpedia.org/ontology/id
GitTables_4019,10,http://dbpedia.org/ontology/type
GitTables_110782,1,http://dbpedia.org/ontology/time
GitTables_85186,23,http://dbpedia.org/ontology/id
GitTables_90985,6,http://dbpedia.org/ontology/description
GitTables_127351,2,http://dbpedia.org/ontology/city
GitTables_174445,3,http://dbpedia.org/ontology/endDate
GitTables_30778,2,http://dbpedia.org/ontology/company
GitTables_33463,6,http://dbpedia.org/ontology/frequency
GitTables_8256,1,http://dbpedia.org/ontology/name
GitTables_131416,4,http://dbpedia.org/ontology/code
GitTables_170852,3,http://dbpedia.org/ontology/year
GitTables_13532,31,http://dbpedia.org/ontology/value
GitTables_196185,1,http://dbpedia.org/ontology/name
GitTables_58704,4,http://dbpedia.org/ontology/rank
GitTables_115703,1,http://dbpedia.org/ontology/name
GitTables_143582,2,http://dbpedia.org/ontology/region
GitTables_110538,0,http://dbpedia.org/ontology/id
GitTables_27290,2,http://dbpedia.org/ontology/start
GitTables_184383,6,http://dbpedia.org/ontology/definition
GitTables_8252,2,http://dbpedia.org/ontology/comment
GitTables_4590,1,http://dbpedia.org/ontology/treatment
GitTables_135388,15,http://dbpedia.org/ontology/address
GitTables_51567,10,http://dbpedia.org/ontology/name
GitTables_48430,1,http://dbpedia.org/ontology/language
GitTables_31992,8,http://dbpedia.org/ontology/id
GitTables_51516,1,http://dbpedia.org/ontology/code
GitTables_150281,9,http://dbpedia.org/ontology/type
GitTables_113296,7,http://dbpedia.org/ontology/id
GitTables_177319,31,http://dbpedia.org/ontology/id
GitTables_27668,1,http://dbpedia.org/ontology/name
GitTables_203152,6,http://dbpedia.org/ontology/state
GitTables_26721,1,http://dbpedia.org/ontology/id
GitTables_206556,0,http://dbpedia.org/ontology/id
GitTables_26465,1,http://dbpedia.org/ontology/name
GitTables_197681,2,http://dbpedia.org/ontology/rank
GitTables_82882,1,http://dbpedia.org/ontology/name
GitTables_58858,6,http://dbpedia.org/ontology/species
GitTables_204607,1,http://dbpedia.org/ontology/title
GitTables_97387,0,http://dbpedia.org/ontology/code
GitTables_90985,1,http://dbpedia.org/ontology/value
GitTables_29142,1,http://dbpedia.org/ontology/id
GitTables_109223,0,http://dbpedia.org/ontology/id
GitTables_171217,0,http://dbpedia.org/ontology/name
GitTables_159868,1,http://dbpedia.org/ontology/parent
GitTables_186983,4,http://dbpedia.org/ontology/author
GitTables_78079,0,http://dbpedia.org/ontology/city
GitTables_8541,0,http://dbpedia.org/ontology/name
GitTables_37899,0,http://dbpedia.org/ontology/id
GitTables_116484,0,http://dbpedia.org/ontology/id
GitTables_70575,1,http://dbpedia.org/ontology/id
GitTables_46031,0,http://dbpedia.org/ontology/name
GitTables_57639,16,http://dbpedia.org/ontology/startDate
GitTables_203152,14,http://dbpedia.org/ontology/version
GitTables_31144,2,http://dbpedia.org/ontology/value
GitTables_4619,0,http://dbpedia.org/ontology/time
GitTables_21562,11,http://dbpedia.org/ontology/status
GitTables_188892,14,http://dbpedia.org/ontology/category
GitTables_10641,2,http://dbpedia.org/ontology/name
GitTables_144835,2,http://dbpedia.org/ontology/position
GitTables_109577,0,http://dbpedia.org/ontology/id
GitTables_28895,0,http://dbpedia.org/ontology/id
GitTables_133594,3,http://dbpedia.org/ontology/name
GitTables_67679,6,http://dbpedia.org/ontology/name
GitTables_62304,2,http://dbpedia.org/ontology/position
GitTables_117510,1,http://dbpedia.org/ontology/code
GitTables_40500,1,http://dbpedia.org/ontology/name
GitTables_19383,20,http://dbpedia.org/ontology/region
GitTables_6809,0,http://dbpedia.org/ontology/start
GitTables_205888,0,http://dbpedia.org/ontology/id
GitTables_49808,4,http://dbpedia.org/ontology/name
GitTables_75865,2,http://dbpedia.org/ontology/field
GitTables_41907,7,http://dbpedia.org/ontology/score
GitTables_43185,2,http://dbpedia.org/ontology/source
GitTables_36705,1,http://dbpedia.org/ontology/name
GitTables_10735,0,http://dbpedia.org/ontology/id
GitTables_21794,1,http://dbpedia.org/ontology/name
GitTables_206033,0,http://dbpedia.org/ontology/id
GitTables_5164,7,http://dbpedia.org/ontology/endDate
GitTables_111110,1,http://dbpedia.org/ontology/state
GitTables_184648,7,http://dbpedia.org/ontology/comment
GitTables_21761,2,http://dbpedia.org/ontology/type
GitTables_44343,0,http://dbpedia.org/ontology/id
GitTables_69573,4,http://dbpedia.org/ontology/format
GitTables_50951,1,http://dbpedia.org/ontology/field
GitTables_152484,23,http://dbpedia.org/ontology/model
GitTables_29481,0,http://dbpedia.org/ontology/id
GitTables_50189,1,http://dbpedia.org/ontology/id
GitTables_61127,1,http://dbpedia.org/ontology/name
GitTables_105107,1,http://dbpedia.org/ontology/date
GitTables_22461,17,http://dbpedia.org/ontology/position
GitTables_69646,20,http://dbpedia.org/ontology/postalCode
GitTables_27662,0,http://dbpedia.org/ontology/id
GitTables_7435,0,http://dbpedia.org/ontology/id
GitTables_197710,6,http://dbpedia.org/ontology/description
GitTables_192464,8,http://dbpedia.org/ontology/height
GitTables_120920,3,http://dbpedia.org/ontology/title
GitTables_11149,0,http://dbpedia.org/ontology/id
GitTables_1433,0,http://dbpedia.org/ontology/id
GitTables_16019,76,http://dbpedia.org/ontology/part
GitTables_35647,43,http://dbpedia.org/ontology/value
GitTables_97028,0,http://dbpedia.org/ontology/id
GitTables_151429,1,http://dbpedia.org/ontology/end
GitTables_68966,1,http://dbpedia.org/ontology/type
GitTables_171897,3,http://dbpedia.org/ontology/definition
GitTables_149281,0,http://dbpedia.org/ontology/id
GitTables_86086,1,http://dbpedia.org/ontology/description
GitTables_3157,0,http://dbpedia.org/ontology/id
GitTables_176319,3,http://dbpedia.org/ontology/genus
GitTables_11022,0,http://dbpedia.org/ontology/id
GitTables_17538,20,http://dbpedia.org/ontology/note
GitTables_22993,0,http://dbpedia.org/ontology/id
GitTables_90151,8,http://dbpedia.org/ontology/status
GitTables_74648,18,http://dbpedia.org/ontology/area
GitTables_42984,0,http://dbpedia.org/ontology/id
GitTables_16530,2,http://dbpedia.org/ontology/race
GitTables_104637,1,http://dbpedia.org/ontology/country
GitTables_34623,6,http://dbpedia.org/ontology/id
GitTables_80135,1,http://dbpedia.org/ontology/id
GitTables_187349,0,http://dbpedia.org/ontology/date
GitTables_35315,2,http://dbpedia.org/ontology/id
GitTables_14594,11,http://dbpedia.org/ontology/address
GitTables_46382,0,http://dbpedia.org/ontology/date
GitTables_141025,0,http://dbpedia.org/ontology/id
GitTables_14061,14,http://dbpedia.org/ontology/model
GitTables_202499,2,http://dbpedia.org/ontology/type
GitTables_50045,1,http://dbpedia.org/ontology/year
GitTables_21132,4,http://dbpedia.org/ontology/notes
GitTables_92468,0,http://dbpedia.org/ontology/title
GitTables_65794,8,http://dbpedia.org/ontology/title
GitTables_8584,4,http://dbpedia.org/ontology/city
GitTables_22968,3,http://dbpedia.org/ontology/duration
GitTables_152318,6,http://dbpedia.org/ontology/version
GitTables_1102,1,http://dbpedia.org/ontology/location
GitTables_169689,2,http://dbpedia.org/ontology/name
GitTables_84731,6,http://dbpedia.org/ontology/source
GitTables_18562,5,http://dbpedia.org/ontology/comment
GitTables_95045,5,http://dbpedia.org/ontology/address
GitTables_322,0,http://dbpedia.org/ontology/address
GitTables_181009,3,http://dbpedia.org/ontology/id
GitTables_130304,0,http://dbpedia.org/ontology/id
GitTables_36171,1,http://dbpedia.org/ontology/name
GitTables_50393,11,http://dbpedia.org/ontology/treatment
GitTables_46057,5,http://dbpedia.org/ontology/comment
GitTables_96057,5,http://dbpedia.org/ontology/description
GitTables_156568,8,http://dbpedia.org/ontology/name
GitTables_7431,1,http://dbpedia.org/ontology/id
GitTables_50237,8,http://dbpedia.org/ontology/gender
GitTables_113174,11,http://dbpedia.org/ontology/location
GitTables_2129,0,http://dbpedia.org/ontology/id
GitTables_125106,19,http://dbpedia.org/ontology/country
GitTables_37059,0,http://dbpedia.org/ontology/id
GitTables_1852,21,http://dbpedia.org/ontology/route
GitTables_35150,6,http://dbpedia.org/ontology/id
GitTables_96686,0,http://dbpedia.org/ontology/id
GitTables_95106,14,http://dbpedia.org/ontology/type
GitTables_80256,0,http://dbpedia.org/ontology/id
GitTables_11415,3,http://dbpedia.org/ontology/age
GitTables_26927,0,http://dbpedia.org/ontology/name
GitTables_6576,7,http://dbpedia.org/ontology/id
GitTables_29038,11,http://dbpedia.org/ontology/type
GitTables_32532,0,http://dbpedia.org/ontology/state
GitTables_31686,1,http://dbpedia.org/ontology/sex
GitTables_137898,2,http://dbpedia.org/ontology/name
GitTables_59322,5,http://dbpedia.org/ontology/value
GitTables_105612,5,http://dbpedia.org/ontology/start
GitTables_127992,30,http://dbpedia.org/ontology/status
GitTables_4064,3,http://dbpedia.org/ontology/name
GitTables_79637,0,http://dbpedia.org/ontology/id
GitTables_87106,1,http://dbpedia.org/ontology/name
GitTables_677,3,http://dbpedia.org/ontology/type
GitTables_66380,1,http://dbpedia.org/ontology/country
GitTables_160082,18,http://dbpedia.org/ontology/series
GitTables_150186,0,http://dbpedia.org/ontology/id
GitTables_34714,0,http://dbpedia.org/ontology/id
GitTables_102527,1,http://dbpedia.org/ontology/name
GitTables_1171,11,http://dbpedia.org/ontology/definition
GitTables_88822,0,http://dbpedia.org/ontology/id
GitTables_15100,2,http://dbpedia.org/ontology/description
GitTables_11123,0,http://dbpedia.org/ontology/id
GitTables_4421,0,http://dbpedia.org/ontology/id
GitTables_111827,0,http://dbpedia.org/ontology/id
GitTables_19644,0,http://dbpedia.org/ontology/name
GitTables_41965,0,http://dbpedia.org/ontology/id
GitTables_82610,0,http://dbpedia.org/ontology/title
GitTables_82451,4,http://dbpedia.org/ontology/start
GitTables_37904,3,http://dbpedia.org/ontology/description
GitTables_96458,2,http://dbpedia.org/ontology/category
GitTables_27292,6,http://dbpedia.org/ontology/id
GitTables_206090,15,http://dbpedia.org/ontology/duration
GitTables_75239,0,http://dbpedia.org/ontology/id
GitTables_154301,7,http://dbpedia.org/ontology/project
GitTables_148950,1,http://dbpedia.org/ontology/name
GitTables_121296,9,http://dbpedia.org/ontology/type
GitTables_168712,1,http://dbpedia.org/ontology/gender
GitTables_143508,23,http://dbpedia.org/ontology/description
GitTables_75871,3,http://dbpedia.org/ontology/gender
GitTables_1982,16,http://dbpedia.org/ontology/endDate
GitTables_101497,5,http://dbpedia.org/ontology/name
GitTables_33621,6,http://dbpedia.org/ontology/length
GitTables_24195,10,http://dbpedia.org/ontology/description
GitTables_126638,7,http://dbpedia.org/ontology/genus
GitTables_44527,34,http://dbpedia.org/ontology/state
GitTables_182265,4,http://dbpedia.org/ontology/notes
GitTables_18045,3,http://dbpedia.org/ontology/definition
GitTables_91898,7,http://dbpedia.org/ontology/race
GitTables_25392,1,http://dbpedia.org/ontology/year
GitTables_36520,0,http://dbpedia.org/ontology/id
GitTables_38133,2,http://dbpedia.org/ontology/type
GitTables_158073,3,http://dbpedia.org/ontology/status
GitTables_189484,4,http://dbpedia.org/ontology/note
GitTables_136702,3,http://dbpedia.org/ontology/comment
GitTables_131931,0,http://dbpedia.org/ontology/id
GitTables_3210,10,http://dbpedia.org/ontology/description
GitTables_152159,8,http://dbpedia.org/ontology/county
GitTables_49808,5,http://dbpedia.org/ontology/title
GitTables_45073,8,http://dbpedia.org/ontology/description
GitTables_114327,3,http://dbpedia.org/ontology/gender
GitTables_116016,0,http://dbpedia.org/ontology/id
GitTables_2954,2,http://dbpedia.org/ontology/id
GitTables_200966,1,http://dbpedia.org/ontology/weight
GitTables_70951,4,http://dbpedia.org/ontology/city
GitTables_21568,0,http://dbpedia.org/ontology/id
GitTables_54982,3,http://dbpedia.org/ontology/role
GitTables_1771,8,http://dbpedia.org/ontology/class
GitTables_9510,20,http://dbpedia.org/ontology/age
GitTables_23284,4,http://dbpedia.org/ontology/max
GitTables_117519,2,http://dbpedia.org/ontology/name
GitTables_62520,1,http://dbpedia.org/ontology/year
GitTables_59159,29,http://dbpedia.org/ontology/rating
GitTables_55965,1,http://dbpedia.org/ontology/name
GitTables_185270,4,http://dbpedia.org/ontology/race
GitTables_42454,40,http://dbpedia.org/ontology/releaseDate
GitTables_10752,14,http://dbpedia.org/ontology/zipCode
GitTables_46445,11,http://dbpedia.org/ontology/value
GitTables_23213,5,http://dbpedia.org/ontology/alias
GitTables_37904,0,http://dbpedia.org/ontology/id
GitTables_59524,10,http://dbpedia.org/ontology/duration
GitTables_11437,1,http://dbpedia.org/ontology/name
GitTables_10407,0,http://dbpedia.org/ontology/id
GitTables_28433,2,http://dbpedia.org/ontology/name
GitTables_10839,0,http://dbpedia.org/ontology/id
GitTables_6203,12,http://dbpedia.org/ontology/name
GitTables_72936,4,http://dbpedia.org/ontology/time
GitTables_78908,1,http://dbpedia.org/ontology/area
GitTables_166243,0,http://dbpedia.org/ontology/id
GitTables_36520,3,http://dbpedia.org/ontology/description
GitTables_39283,1,http://dbpedia.org/ontology/race
GitTables_35092,7,http://dbpedia.org/ontology/description
GitTables_111127,1,http://dbpedia.org/ontology/time
GitTables_5588,16,http://dbpedia.org/ontology/depth
GitTables_28498,0,http://dbpedia.org/ontology/code
GitTables_13896,0,http://dbpedia.org/ontology/id
GitTables_158152,0,http://dbpedia.org/ontology/year
GitTables_17932,2,http://dbpedia.org/ontology/description
GitTables_189659,10,http://dbpedia.org/ontology/title
GitTables_112789,39,http://dbpedia.org/ontology/type
GitTables_17513,0,http://dbpedia.org/ontology/name
GitTables_57916,4,http://dbpedia.org/ontology/description
GitTables_122739,5,http://dbpedia.org/ontology/name
GitTables_109718,2,http://dbpedia.org/ontology/score
GitTables_150912,4,http://dbpedia.org/ontology/id
GitTables_165533,0,http://dbpedia.org/ontology/id
GitTables_202601,5,http://dbpedia.org/ontology/comment
GitTables_59322,4,http://dbpedia.org/ontology/type
GitTables_23232,0,http://dbpedia.org/ontology/version
GitTables_159618,3,http://dbpedia.org/ontology/number
GitTables_4878,0,http://dbpedia.org/ontology/id
GitTables_178976,1,http://dbpedia.org/ontology/series
GitTables_18918,0,http://dbpedia.org/ontology/id
GitTables_101838,0,http://dbpedia.org/ontology/id
GitTables_75885,2,http://dbpedia.org/ontology/route
GitTables_7502,6,http://dbpedia.org/ontology/city
GitTables_108363,3,http://dbpedia.org/ontology/sex
GitTables_92089,0,http://dbpedia.org/ontology/id
GitTables_42611,5,http://dbpedia.org/ontology/race
GitTables_80071,1,http://dbpedia.org/ontology/name
GitTables_110691,8,http://dbpedia.org/ontology/rank
GitTables_1843,3,http://dbpedia.org/ontology/topic
GitTables_172906,6,http://dbpedia.org/ontology/comment
GitTables_29382,1,http://dbpedia.org/ontology/value
GitTables_20550,3,http://dbpedia.org/ontology/abstract
GitTables_81953,3,http://dbpedia.org/ontology/id
GitTables_69941,6,http://dbpedia.org/ontology/model
GitTables_766,0,http://dbpedia.org/ontology/id
GitTables_188446,6,http://dbpedia.org/ontology/status
GitTables_110561,0,http://dbpedia.org/ontology/id
GitTables_168398,1,http://dbpedia.org/ontology/name
GitTables_35982,0,http://dbpedia.org/ontology/id
GitTables_158134,1,http://dbpedia.org/ontology/description
GitTables_68269,10,http://dbpedia.org/ontology/county
GitTables_107916,3,http://dbpedia.org/ontology/duration
GitTables_117686,0,http://dbpedia.org/ontology/id
GitTables_77351,0,http://dbpedia.org/ontology/id
GitTables_54980,3,http://dbpedia.org/ontology/currency
GitTables_41907,25,http://dbpedia.org/ontology/city
GitTables_168023,1,http://dbpedia.org/ontology/value
GitTables_166243,1,http://dbpedia.org/ontology/name
GitTables_10177,0,http://dbpedia.org/ontology/id
GitTables_22289,9,http://dbpedia.org/ontology/comment
GitTables_3419,3,http://dbpedia.org/ontology/id
GitTables_44305,4,http://dbpedia.org/ontology/domain
GitTables_43152,36,http://dbpedia.org/ontology/status
GitTables_36064,9,http://dbpedia.org/ontology/description
GitTables_13908,0,http://dbpedia.org/ontology/id
GitTables_51567,1,http://dbpedia.org/ontology/created
GitTables_125732,7,http://dbpedia.org/ontology/location
GitTables_26167,1,http://dbpedia.org/ontology/score
GitTables_134046,0,http://dbpedia.org/ontology/type
GitTables_31465,3,http://dbpedia.org/ontology/id
GitTables_144514,81,http://dbpedia.org/ontology/price
GitTables_157877,8,http://dbpedia.org/ontology/id
GitTables_1647,6,http://dbpedia.org/ontology/period
GitTables_12835,0,http://dbpedia.org/ontology/id
GitTables_76373,0,http://dbpedia.org/ontology/id
GitTables_91132,29,http://dbpedia.org/ontology/sex
GitTables_101873,50,http://dbpedia.org/ontology/address
GitTables_156705,5,http://dbpedia.org/ontology/description
GitTables_104400,0,http://dbpedia.org/ontology/id
GitTables_47186,1,http://dbpedia.org/ontology/description
GitTables_27577,0,http://dbpedia.org/ontology/id
GitTables_1771,13,http://dbpedia.org/ontology/species
GitTables_139706,0,http://dbpedia.org/ontology/id
GitTables_1218,2,http://dbpedia.org/ontology/id
GitTables_115359,3,http://dbpedia.org/ontology/notes
GitTables_161527,29,http://dbpedia.org/ontology/country
GitTables_8584,9,http://dbpedia.org/ontology/population
GitTables_171051,1,http://dbpedia.org/ontology/id
GitTables_4756,6,http://dbpedia.org/ontology/name
GitTables_12046,19,http://dbpedia.org/ontology/endDate
GitTables_195896,5,http://dbpedia.org/ontology/country
GitTables_109316,0,http://dbpedia.org/ontology/id
GitTables_168712,3,http://dbpedia.org/ontology/weight
GitTables_167459,2,http://dbpedia.org/ontology/title
GitTables_190179,6,http://dbpedia.org/ontology/notes
GitTables_75554,45,http://dbpedia.org/ontology/population
GitTables_38626,1,http://dbpedia.org/ontology/city
GitTables_67051,2,http://dbpedia.org/ontology/date
GitTables_48668,1,http://dbpedia.org/ontology/name
GitTables_159986,21,http://dbpedia.org/ontology/position
GitTables_201315,4,http://dbpedia.org/ontology/department
GitTables_42585,1,http://dbpedia.org/ontology/value
GitTables_850,9,http://dbpedia.org/ontology/city
GitTables_9045,2,http://dbpedia.org/ontology/name
GitTables_113714,2,http://dbpedia.org/ontology/description
GitTables_61887,9,http://dbpedia.org/ontology/age
GitTables_86647,1,http://dbpedia.org/ontology/year
GitTables_3932,0,http://dbpedia.org/ontology/code
GitTables_74322,5,http://dbpedia.org/ontology/name
GitTables_24435,4,http://dbpedia.org/ontology/name
GitTables_152447,0,http://dbpedia.org/ontology/county
GitTables_147143,3,http://dbpedia.org/ontology/comment
